date,cash,market_value,equity,daily_return,running_max,drawdown
2023-11-10,15242.703380959612,992516.4415127938,1007759.1448937533,-0.00962043475166452,1030169.287539427,-0.02175384465130059
2023-11-13,12271.099142566265,1003500.738517414,1015771.8376599802,0.007950999806676684,1030169.287539427,-0.013975809659240945
2023-11-14,12271.099142566265,998220.8377052826,1010491.9368478488,-0.005197920060763472,1030169.287539427,-0.01910108457861115
2023-11-15,12271.099142566265,994439.8927988241,1006710.9919413903,-0.003741687358983614,1030169.287539427,-0.022771301650884146
2023-11-16,12271.099142566265,998025.3807866569,1010296.4799292232,0.00356158621146907,1030169.287539427,-0.019290817393392
2023-11-17,12271.099142566265,984324.7633855738,996595.86252814,-0.013560986970916677,1030169.287539427,-0.032590201840978605
2023-11-20,18284.451845372525,966390.9203580872,984675.3722034597,-0.011961207920772043,1030169.287539427,-0.0441615915813508
2023-11-21,18284.451845372525,971977.662788349,990262.1146337215,0.005673689611795707,1030169.287539427,-0.03873846113295065
2023-11-22,18284.451845372525,973407.1401248511,991691.5919702237,0.001443534308116945,1030169.287539427,-0.03735084712252279
2023-11-23,18284.451845372525,968210.4995347233,986494.9513800959,-0.0052401781281653514,1030169.287539427,-0.042395300158528215
2023-11-24,18284.451845372525,975134.7214763861,993419.1733217586,0.007019014067913609,1030169.287539427,-0.03567385929884059
2023-11-27,28450.446939912188,973032.1435730455,1001482.5905129577,0.00811683266011154,1030169.287539427,-0.02784658538499818
2023-11-28,28450.446939912188,989487.0926472507,1017937.5395871629,0.016430589238477955,1030169.287539427,-0.011873531952675265
2023-11-29,28450.446939912188,990083.540858885,1018533.9877987972,0.0005859379268753351,1030169.287539427,-0.011294551178496981
2023-11-30,28450.446939912188,991871.7092328859,1020322.156172798,0.0017556295572083158,1030169.287539427,-0.00955875066917311
2023-12-01,28450.446939912188,1000387.1309532207,1028837.5778931328,0.00834581672937107,1030169.287539427,-0.0012927095210487627
2023-12-04,15078.147394311585,1009602.2228079342,1024680.3702022458,-0.004040684147054829,1030169.287539427,-0.005328170237235086
2023-12-05,15078.147394311585,1015308.3252443182,1030386.4726386298,0.005568665705246056,1030386.4726386298,0.0
2023-12-06,15078.147394311585,1015694.8930099258,1030773.0404042375,0.0003751677413017518,1030773.0404042375,0.0
2023-12-07,15078.147394311585,998495.4395053397,1013573.5868996513,-0.016685975312122125,1030773.0404042375,-0.016685975312122125
2023-12-08,15078.147394311585,1003298.383071885,1018376.5304661966,0.004738623449370483,1030773.0404042375,-0.01202642041664126
2023-12-11,15841.053258566797,1009369.8599522733,1025210.9132108401,0.006711056804809434,1030773.0404042375,-0.005396073602406237
2023-12-12,15841.053258566797,1025388.7550556986,1041229.8083142653,0.015624975209497016,1041229.8083142653,0.0
