date,symbol,score,future_return_1d,direction_up_1d,score_percentile,prob_up,predicted_direction,horizon_days,future_return_5d,direction_up_5d,future_return_20d,direction_up_20d
2020-11-09,000630,0.4205000000000001,0.012765957446808418,1.0,0.6,0.471939520593916,0,1,,,,
2020-11-10,000630,0.43300000000000005,0.008403361344538007,1.0,0.65,0.47140710631584204,0,1,,,,
2020-11-11,000630,0.4325,0.0,0.0,0.6,0.47187365179035906,0,1,,,,
2020-11-12,000630,0.43300000000000005,0.008333333333333304,1.0,0.65,0.47278069983332516,0,1,,,,
2020-11-13,000630,0.45000000000000007,0.09917355371900838,1.0,0.65,0.47361382195260743,0,1,,,,
2020-11-16,000630,0.403,-0.03383458646616533,0.0,0.6,0.47535886267822813,0,1,,,,
2020-11-17,000630,0.355,0.023346303501945442,1.0,0.45,0.47205875235563916,0,1,,,,
2020-11-18,000630,0.37049999999999994,0.015209125475285301,1.0,0.45,0.47367918163227324,0,1,,,,
2020-11-19,000630,0.4685,0.022471910112359605,1.0,0.7,0.47571119280633567,0,1,,,,
2020-11-20,000630,0.476,0.0073260073260073,1.0,0.75,0.4783359574095222,0,1,,,,
2020-11-23,000630,0.46250000000000013,0.0072727272727273196,1.0,0.75,0.48040361568584766,0,1,,,,
2020-11-24,000630,0.40800000000000003,-0.04693140794223827,0.0,0.65,0.48052023176148567,0,1,,,,
2020-11-25,000630,0.38500000000000006,0.015151515151514916,1.0,0.65,0.4784640718252681,0,1,,,,
2020-11-26,000630,0.3585000000000001,-0.003731343283581934,0.0,0.6,0.47800075545954934,0,1,,,,
2020-11-27,000630,0.39099999999999996,0.011235955056179803,1.0,0.55,0.47757173107406037,0,1,,,,
2020-11-30,000630,0.37500000000000017,0.007407407407407307,1.0,0.6,0.47974030930534034,0,1,,,,
2020-12-01,000630,0.3705000000000001,0.003676470588235281,1.0,0.45,0.47778380436049733,0,1,,,,
2020-12-02,000630,0.3600000000000001,-0.03296703296703296,0.0,0.45,0.4783667164182316,0,1,,,,
