event_id,symbol,published_at,horizon_days,cohort_key,prior_sample_count,prior_mean_return,prior_positive_rate,prior_mean_excess_return_proxy,prior_outcome_cutoff,pit_ready,no_future_leakage,reason
98afa8f81f57fabc,000630,2025-10-16T00:00:00,5,commodity_shock|positive,575,-0.0008788550397462261,0.43130434782608695,0.0005229482139694103,2025-10-10,True,True,prior_ready
98afa8f81f57fabc,000630,2025-10-16T00:00:00,20,commodity_shock|positive,560,0.02101737587448963,0.55,-0.007261984923693194,2025-10-13,True,True,prior_ready
455541297af84b36,000630,2025-10-17T00:00:00,1,commodity_shock|positive,640,-0.0030706608207108133,0.3890625,-0.0014016273003905398,2025-10-16,True,True,prior_ready
455541297af84b36,000630,2025-10-17T00:00:00,5,commodity_shock|positive,600,-0.0031511680770795205,0.41833333333333333,-0.0005429109682877605,2025-10-16,True,True,prior_ready
455541297af84b36,000630,2025-10-17T00:00:00,20,commodity_shock|positive,561,0.02118453367045005,0.5508021390374331,-0.007103887919633103,2025-10-16,True,True,prior_ready
03b4e2a9e1aa0be8,000630,2025-10-21T00:00:00,1,commodity_shock|positive,660,-0.0037431759370924605,0.38333333333333336,-0.0017998698841034258,2025-10-20,True,True,prior_ready
03b4e2a9e1aa0be8,000630,2025-10-21T00:00:00,5,commodity_shock|positive,620,-0.005433279598080279,0.4080645161290323,-0.0016868275675281116,2025-10-20,True,True,prior_ready
03b4e2a9e1aa0be8,000630,2025-10-21T00:00:00,20,commodity_shock|positive,561,0.02118453367045005,0.5508021390374331,-0.007103887919633103,2025-10-16,True,True,prior_ready
8d8ccd052586b656,000630,2025-10-22T00:00:00,1,commodity_shock|negative,699,0.0022412508560151843,0.5464949928469242,-0.0006986766159230586,2025-10-20,True,True,prior_ready
8d8ccd052586b656,000630,2025-10-22T00:00:00,5,commodity_shock|negative,685,0.012500514175006888,0.5401459854014599,0.0005444668759275488,2025-10-21,True,True,prior_ready
8d8ccd052586b656,000630,2025-10-22T00:00:00,20,commodity_shock|negative,661,0.04818001003840256,0.6066565809379728,0.011341531983296096,2025-10-14,True,True,prior_ready
994e1ad1702c5350,000630,2025-10-24T00:00:00,1,commodity_shock|negative,709,0.002195748018159767,0.5444287729196051,-0.0007617337587449697,2025-10-23,True,True,prior_ready
994e1ad1702c5350,000630,2025-10-24T00:00:00,5,commodity_shock|negative,692,0.01225532516795207,0.5361271676300579,0.0006460717850895453,2025-10-22,True,True,prior_ready
994e1ad1702c5350,000630,2025-10-24T00:00:00,20,commodity_shock|negative,661,0.04818001003840256,0.6066565809379728,0.011341531983296096,2025-10-14,True,True,prior_ready
f1706f6fb9604d74,000630,2025-10-28T00:00:00,1,commodity_shock|negative,719,0.002342965016960141,0.5479833101529903,-0.0007101895336396541,2025-10-27,True,True,prior_ready
f1706f6fb9604d74,000630,2025-10-28T00:00:00,5,commodity_shock|negative,699,0.012268856301352105,0.5407725321888412,0.00048081604046935845,2025-10-24,True,True,prior_ready
f1706f6fb9604d74,000630,2025-10-28T00:00:00,20,commodity_shock|negative,661,0.04818001003840256,0.6066565809379728,0.011341531983296096,2025-10-14,True,True,prior_ready
10d92fe1d751bc75,000630,2025-12-05T00:00:00,1,commodity_shock|positive,715,-0.0032271023982381546,0.3902097902097902,-0.0015112968552598988,2025-12-04,True,True,prior_ready
10d92fe1d751bc75,000630,2025-12-05T00:00:00,5,commodity_shock|positive,703,-0.007612726543761891,0.3968705547652916,-0.004556952161017611,2025-12-02,True,True,prior_ready
10d92fe1d751bc75,000630,2025-12-05T00:00:00,20,commodity_shock|positive,699,0.009025209029128432,0.4892703862660944,-0.014435646648324479,2025-11-28,True,True,prior_ready
0b152139abf97b43,000630,2025-12-17T00:00:00,1,general_news|neutral,2577,-0.0020705929074204643,0.42840512223515714,-0.001665120406629375,2025-12-16,True,True,prior_ready
0b152139abf97b43,000630,2025-12-17T00:00:00,5,general_news|neutral,2367,-0.0054343597191244845,0.4550063371356147,-0.006810432317088393,2025-12-16,True,True,prior_ready
0b152139abf97b43,000630,2025-12-17T00:00:00,20,general_news|neutral,1809,-0.01926495329028688,0.4134881149806523,-0.027671573380902155,2025-12-16,True,True,prior_ready
10f0083ee40683b7,000630,2025-12-17T00:00:00,1,general_news|neutral,2577,-0.0020705929074204643,0.42840512223515714,-0.001665120406629375,2025-12-16,True,True,prior_ready
10f0083ee40683b7,000630,2025-12-17T00:00:00,5,general_news|neutral,2367,-0.0054343597191244845,0.4550063371356147,-0.006810432317088393,2025-12-16,True,True,prior_ready
10f0083ee40683b7,000630,2025-12-17T00:00:00,20,general_news|neutral,1809,-0.01926495329028688,0.4134881149806523,-0.027671573380902155,2025-12-16,True,True,prior_ready
1301b7963c819757,000630,2025-12-17T00:00:00,1,general_news|neutral,2577,-0.0020705929074204643,0.42840512223515714,-0.001665120406629375,2025-12-16,True,True,prior_ready
1301b7963c819757,000630,2025-12-17T00:00:00,5,general_news|neutral,2367,-0.0054343597191244845,0.4550063371356147,-0.006810432317088393,2025-12-16,True,True,prior_ready
1301b7963c819757,000630,2025-12-17T00:00:00,20,general_news|neutral,1809,-0.01926495329028688,0.4134881149806523,-0.027671573380902155,2025-12-16,True,True,prior_ready
2a139a3363e28508,000630,2025-12-17T00:00:00,1,commodity_shock|positive,742,-0.0032064508357718775,0.3948787061994609,-0.0014809162649500266,2025-12-16,True,True,prior_ready
2a139a3363e28508,000630,2025-12-17T00:00:00,5,commodity_shock|positive,726,-0.007183650581548107,0.40082644628099173,-0.004255296411145776,2025-12-12,True,True,prior_ready
2a139a3363e28508,000630,2025-12-17T00:00:00,20,commodity_shock|positive,700,0.00865158550571456,0.48857142857142855,-0.01473545285183679,2025-12-16,True,True,prior_ready
