date,holding_count,gross_weight,event_exposed_weight,risk_event_weight,weighted_event_impact,weighted_positive_events,weighted_negative_events,weighted_risk_events
2024-12-27,3,0.8950487757507135,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-30,3,0.895025033677513,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-31,3,0.895502182616637,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,3,0.8972930814132031,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02,3,0.8971877380766199,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03,3,0.896109919380895,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06,3,0.8975211909439716,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-07,3,0.8965637309408507,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-08,3,0.8967663303890077,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-09,3,0.897308102490968,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-10,3,0.8987605132302372,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-13,3,0.8940546530599094,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-14,3,0.8930575883296724,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-15,3,0.8939633126530246,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-16,3,0.8936396789304047,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-17,3,0.893710635380699,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-20,3,0.8932838692029887,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-21,3,0.8936163250331828,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-22,3,0.891430516861724,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-23,3,0.889845169777077,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-24,3,0.8909653553703096,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-27,3,0.8940240361906225,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-28,3,0.8949817885156998,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-29,3,0.8957345518333806,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-30,3,0.8941830648612126,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-31,3,0.8930033516473185,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03,3,0.8964322747623574,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,3,0.8962041774389182,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,3,0.8963542619761674,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,3,0.8976232947825404,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07,3,0.8987204245204519,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-10,3,0.8902014974186021,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11,3,0.8911025397470738,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-12,3,0.8907541359765664,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-13,3,0.890284006397025,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-14,3,0.890047624650196,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-17,3,0.8941219600843473,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-18,3,0.893341226645143,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-19,3,0.8936015626872407,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-20,3,0.8954731138453651,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-21,3,0.8951800178333164,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,3,0.8957110981348951,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-25,3,0.8953533210593392,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-26,3,0.8953885801412318,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-27,3,0.8955802410700604,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-28,3,0.8942575369450586,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-03,3,0.8938059071764155,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-04,3,0.8937077767887036,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-05,3,0.8912682853968918,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-06,3,0.8925362224795608,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-07,3,0.8920287777598528,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-10,3,0.8935909379892277,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-11,3,0.8936472905874795,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-12,3,0.893914367193055,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-13,3,0.8943363052041753,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-14,3,0.895957197726516,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-17,3,0.898080620843249,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-18,3,0.8974775859420425,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-19,3,0.8991650005447542,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-20,3,0.9001084328580027,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21,3,0.9003744848357813,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-24,3,0.8951243746496355,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-25,3,0.8954379996137116,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-26,3,0.893582551247997,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-27,3,0.8930611749947871,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-28,3,0.8935967369022351,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-31,3,0.8958601059791114,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-01,3,0.8955154097947822,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-02,3,0.8941349706768115,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-03,3,0.8963235409491159,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-04,3,0.8968157631079401,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-07,3,0.8937125772270176,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-08,3,0.8943842388959635,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-09,3,0.8941943767514031,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-10,3,0.8918534928285573,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-11,3,0.8925915349487199,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-14,3,0.8964577750749889,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-15,3,0.8972603589741017,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16,3,0.8962480441253513,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-17,3,0.8970412915641381,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-18,3,0.8971796308065048,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,3,0.8916276046937917,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-22,3,0.8924091746373182,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-23,3,0.8934599302406676,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-24,3,0.8920941950287367,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-25,3,0.8939998781488787,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-28,3,0.8999357635415942,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-29,3,0.9009025157132402,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-30,3,0.900760719410632,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-01,3,0.9020917364158783,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-02,3,0.9033711885879145,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05,3,0.8939647350945745,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-06,3,0.8946279588407504,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-07,3,0.8941484397775434,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-08,3,0.894752570176924,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-09,3,0.8952250824837883,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12,3,0.8967423137247114,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-13,3,0.8987376584014803,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-14,3,0.8979549734523447,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-15,3,0.8971699688078338,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-16,3,0.897575886597077,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19,3,0.8951510989767288,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20,3,0.8968315890516723,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-21,3,0.8983275838870213,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-22,3,0.898643977357404,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-23,3,0.8978489361337069,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-26,3,0.8965727344540293,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-27,3,0.8986876494994251,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-28,3,0.8986264422680164,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-29,3,0.8966523699082743,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-30,3,0.8974319529358625,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,3,0.8923252742566548,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,3,0.8917810825888208,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-04,3,0.8928393992033437,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-05,3,0.8921974434177873,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-06,3,0.8891273727507596,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-09,3,0.8945919964748213,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-10,3,0.8942969891572536,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-11,3,0.893995929243523,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-12,3,0.8931934354314901,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-13,3,0.8918084353877616,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-16,3,0.8991416629729165,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-17,3,0.8976843136209381,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18,3,0.8982086892414798,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-19,3,0.8959413535387226,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20,3,0.8965095010016384,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-23,3,0.8953744517982022,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-24,3,0.8941259690332236,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25,3,0.8924559101056521,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26,3,0.8909586488878196,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-27,3,0.8892820031573296,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-30,3,0.8961534561309936,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-01,3,0.8968875002237412,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-02,3,0.8950486949642322,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-03,3,0.8939466359901453,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04,3,0.8939085353177915,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-07,3,0.8967415546270638,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-08,3,0.896288937802621,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-09,3,0.8970888563670036,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-10,3,0.8965881098274239,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-11,3,0.8974905224001459,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-14,3,0.8951091555334996,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-15,3,0.8948716759470774,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16,3,0.8925184853978718,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17,3,0.8927083620378913,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18,3,0.8937763802234369,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-21,3,0.8963750873688973,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-22,3,0.8974691836783948,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-23,3,0.8966331979166782,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-24,3,0.8959879059984865,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-25,3,0.8952293647330518,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-28,3,0.8975839462750774,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-29,3,0.8969638068724048,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-30,3,0.8973835792684792,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31,3,0.898685132860487,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01,3,0.8985252529994099,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04,3,0.8978641511407734,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-05,3,0.8982704970602946,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-06,3,0.8985204534461126,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-07,3,0.898237471728369,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08,3,0.8980919491698995,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-11,3,0.8923245128669801,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-12,3,0.893705559408786,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-13,3,0.8926244354367394,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-14,3,0.8929567165444684,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-15,3,0.8908538185527746,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-18,3,0.8963446578630504,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-19,3,0.8955963581442109,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-20,3,0.8934859692185039,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-21,3,0.8957996680948289,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,3,0.8972603486903065,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25,3,0.8953242847563339,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-26,3,0.8971189777707491,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-27,3,0.897168802817129,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-28,3,0.8980465134789568,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-29,3,0.8969693171733654,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,3,0.8951324607267304,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02,3,0.8939290839293432,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03,3,0.8949600992492178,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-04,3,0.8930378602147968,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-05,3,0.8930483236935408,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-08,3,0.8953864229955368,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-09,3,0.8945501019777469,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-10,3,0.895283380985811,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,3,0.8951075821510335,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,3,0.8947354051931675,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-15,3,0.8952398638481468,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-16,3,0.8929595476807219,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-17,3,0.8942251575239747,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-18,3,0.894034627161675,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-19,3,0.8930501129358108,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-22,3,0.8977537688171591,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-23,3,0.8987792984784915,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,3,0.8972508485708894,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,3,0.8968832567430511,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,3,0.896691033359653,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,3,0.8960134029315121,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-30,3,0.8975850431690955,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-01,3,0.898855862510674,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-02,3,0.8993155770971755,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-03,3,0.8989119502592711,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-06,3,0.8994713745325056,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-07,3,0.8998957974623654,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-08,3,0.9009306589436554,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-09,3,0.8988879296384761,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-10,3,0.8996253769604408,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-13,3,0.8953302344318946,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-14,3,0.8957314755189757,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-15,3,0.8951626876867608,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-16,3,0.8945219986693451,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-17,3,0.8936368895399764,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-20,3,0.8953130058092726,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-21,3,0.8958864388506894,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-22,3,0.897477263124193,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-23,3,0.8988776421987514,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-24,3,0.8997875822451111,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-27,3,0.8948254794301455,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-28,3,0.8948474328402505,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-29,3,0.8952056225039862,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-30,3,0.8934924266595592,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-31,3,0.8936843145111979,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-03,3,0.8982923918846846,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-04,3,0.8977820360339863,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-05,3,0.8987394321563622,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-06,3,0.8989253328550606,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,3,0.8983355672256819,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10,3,0.8943525450662861,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11,3,0.8957237659144432,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12,3,0.8957755914015892,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13,3,0.8963834953851995,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14,3,0.899104366675465,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,3,0.8957037062656937,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,3,0.8971327483774525,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19,3,0.8961370930727963,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-20,3,0.8977506908425443,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-21,3,0.8978098399877559,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-24,3,0.9000028291923045,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25,3,0.8981090095230719,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-26,3,0.8975932602078296,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27,3,0.8983589470338138,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-28,3,0.898632576520136,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,3,0.8971188148475859,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-02,3,0.8969504038708662,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-03,3,0.8960995359354887,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-04,3,0.8949630076108768,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05,3,0.8948023993785716,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-08,3,0.8951923564049988,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-09,3,0.8956482748352483,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-10,3,0.8962846928360357,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-11,3,0.8964190337259924,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-12,3,0.898092178509103,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-15,3,0.892896045363188,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16,3,0.8941678077376184,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-17,3,0.8932429753190785,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,3,0.8918214371767845,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,3,0.8929854713026308,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-22,3,0.8984567084659822,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,3,0.8988473295400503,0.31250964200647985,0.31250964200647985,-0.17188030310356392,0.0,0.31250964200647985,0.31250964200647985
2025-12-24,3,0.8996478984194494,0.6066288418493448,0.6066288418493448,-0.3336458630171397,0.0,0.6066288418493448,0.6066288418493448
2025-12-25,3,0.8998395442092058,0.8998395442092058,0.8998395442092058,-0.4949117493150632,0.0,0.8998395442092058,0.8998395442092058
2025-12-26,3,0.9006792222238523,0.9006792222238523,0.9006792222238523,-0.34812493044098775,0.3242295442765474,0.9006792222238523,0.9006792222238523
2025-12-29,3,0.4431144692064006,0.4431144692064006,0.4431144692064006,0.0028528005989917823,0.5887943254637943,0.4431144692064006,0.4431144692064006
2025-12-30,3,0.4473553539145788,0.29708736104695765,0.29708736104695765,0.017750192671846618,0.4456618160876377,0.29708736104695765,0.29708736104695765
2025-12-31,3,0.4477589969153224,0.14800998729009662,0.14800998729009662,0.031863729806262224,0.29601997458019325,0.14800998729009662,0.14800998729009662
