date,symbol,score,future_return_1d,direction_up_1d,score_percentile,prob_up,predicted_direction,horizon_days,future_return_5d,direction_up_5d,future_return_20d,direction_up_20d,future_return_60d,direction_up_60d
2021-03-18,300308,0.2544444444444445,,,0.5555555555555556,0.2592592592592592,0,20,,,-0.10737726437385131,0.0,,
2021-03-19,300308,0.2877777777777778,,,0.5555555555555556,0.2675736961451247,0,20,,,-0.06764466177669104,0.0,,
2021-03-22,300308,0.32888888888888895,,,0.7777777777777778,0.23700683633967548,0,20,,,-0.0986522911051213,0.0,,
2021-03-23,300308,0.27666666666666667,,,0.5555555555555556,0.2854030501089324,0,20,,,-0.12818471337579618,0.0,,
2021-03-24,300308,0.3377777777777778,,,0.7777777777777778,0.24943434453725447,0,20,,,-0.022667829119441985,0.0,,
2021-03-25,300308,0.2933333333333334,,,0.5555555555555556,0.29769392033542974,0,20,,,-0.06693363844393596,0.0,,
2021-03-26,300308,0.1855555555555555,,,0.4444444444444444,0.321529721234736,0,20,,,-0.10070575461454945,0.0,,
2021-03-29,300308,0.2800000000000001,,,0.5555555555555556,0.30505050505050507,0,20,,,-0.09997230684021041,0.0,,
2021-03-30,300308,0.28111111111111114,,,0.5555555555555556,0.30753968253968256,0,20,,,-0.08743323025021077,0.0,,
2021-03-31,300308,0.18777777777777782,,,0.3333333333333333,0.3465284264041901,0,20,,,-0.024120317820658377,0.0,,
2021-04-01,300308,0.1688888888888889,,,0.2222222222222222,0.36989938007711054,0,20,,,-0.052354570637119124,0.0,,
2021-04-02,300308,0.12555555555555553,,,0.3333333333333333,0.3522087638669332,0,20,,,-0.08884188260179793,0.0,,
2021-04-06,300308,0.1388888888888889,,,0.1111111111111111,0.3882251869820092,0,20,,,-0.0956848030018761,0.0,,
2021-04-07,300308,0.16666666666666669,,,0.1111111111111111,0.38658951084379944,0,20,,,-0.13719098071176306,0.0,,
2021-04-08,300308,0.10777777777777776,,,0.1111111111111111,0.3785336328230681,0,20,,,-0.08800000000000008,0.0,,
2021-04-09,300308,0.13777777777777778,,,0.1111111111111111,0.37074663315798057,0,20,,,-0.0831473214285714,0.0,,
2021-04-12,300308,0.15111111111111114,,,0.1111111111111111,0.3734709660197222,0,20,,,0.0008713331397038893,1.0,,
2021-04-13,300308,0.14444444444444443,,,0.1111111111111111,0.3772171624311701,0,20,,,0.02973211657344721,1.0,,
2021-04-14,300308,0.10222222222222223,,,0.1111111111111111,0.38252490275453627,0,20,,,0.03837209302325584,1.0,,
