source,source_url,published_at,symbol,related_symbols,title,summary,quality_flag,fetched_at,effective_date,announce_date,raw_hash
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881668&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,000630,000630,投资者关系管理制度,投资者关系管理制度,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,7478818974098616824
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881667&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,000630,000630,董事会决议跟踪落实及后评估制度,董事会决议跟踪落实及后评估制度,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,17300187038842503174
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881666&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,000630,000630,董事会授权管理制度,董事会授权管理制度,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,15422203889108143059
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881665&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,000630,000630,内部审计制度,内部审计制度,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,1537458380101707444
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881664&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,000630,000630,子公司管理办法,子公司管理办法,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,149820964482012667
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881663&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,000630,000630,董事和高级管理人员薪酬管理制度,董事和高级管理人员薪酬管理制度,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,4438455917710236920
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881662&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,000630,000630,2025年第五次独立董事专门会议决议,2025年第五次独立董事专门会议决议,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,12608257757162112154
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881661&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,000630,000630,关于2026年度日常关联交易预计的公告,关于2026年度日常关联交易预计的公告,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,14165796802190602140
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881660&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,000630,000630,关于2025年第三次临时股东会增加临时提案暨股东会补充通知,关于2025年第三次临时股东会增加临时提案暨股东会补充通知,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,6025419983676319738
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224881659&orgId=gssz0000630&announcementTime=2025-12-17 00:00:00,2025-12-17 00:00:00,000630,000630,十届二十八次董事会会议决议公告,十届二十八次董事会会议决议公告,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,355632433344780286
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224850826&orgId=gssz0000630&announcementTime=2025-12-05 00:00:00,2025-12-05 00:00:00,000630,000630,关于向有色财务公司增资事项获得批复的公告,关于向有色财务公司增资事项获得批复的公告,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,16471673299868326970
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224816616&orgId=gssz0000630&announcementTime=2025-11-21 00:00:00,2025-11-21 00:00:00,000630,000630,募集资金管理制度,募集资金管理制度,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,17939315005550062801
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224816615&orgId=gssz0000630&announcementTime=2025-11-21 00:00:00,2025-11-21 00:00:00,000630,000630,对外担保管理制度,对外担保管理制度,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,13464401242394931
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224816614&orgId=gssz0000630&announcementTime=2025-11-21 00:00:00,2025-11-21 00:00:00,000630,000630,关联交易管理制度,关联交易管理制度,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,3291961594713840865
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224816613&orgId=gssz0000630&announcementTime=2025-11-21 00:00:00,2025-11-21 00:00:00,000630,000630,对外投资管理办法,对外投资管理办法,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,14245090950109931318
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224816612&orgId=gssz0000630&announcementTime=2025-11-21 00:00:00,2025-11-21 00:00:00,000630,000630,关于召开2025年第三次临时股东会的通知,关于召开2025年第三次临时股东会的通知,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,12047458489666161651
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224816611&orgId=gssz0000630&announcementTime=2025-11-21 00:00:00,2025-11-21 00:00:00,000630,000630,十届二十七次董事会会议决议公告,十届二十七次董事会会议决议公告,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,3397562813535644378
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224805686&orgId=gssz0000630&announcementTime=2025-11-15 00:00:00,2025-11-15 00:00:00,000630,000630,2025年半年度权益分派实施公告,2025年半年度权益分派实施公告,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,12629755169764943561
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224805175&orgId=gssz0000630&announcementTime=2025-11-15 00:00:00,2025-11-15 00:00:00,000630,000630,关于独立董事辞职的公告,关于独立董事辞职的公告,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,2646602383648029054
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224788752&orgId=gssz0000630&announcementTime=2025-11-06 00:00:00,2025-11-06 00:00:00,000630,000630,关于竞拍取得安徽省铜陵市鸡冠山—胡村铜金钼矿勘查探矿权的公告,关于竞拍取得安徽省铜陵市鸡冠山—胡村铜金钼矿勘查探矿权的公告,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,884811052612779032
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224742900&orgId=gssz0000630&announcementTime=2025-10-28 00:00:00,2025-10-28 00:00:00,000630,000630,关于独立董事无法履职的提示性公告,关于独立董事无法履职的提示性公告,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,15328627742239991918
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224742899&orgId=gssz0000630&announcementTime=2025-10-28 00:00:00,2025-10-28 00:00:00,000630,000630,关于计提资产减值准备的公告,关于计提资产减值准备的公告,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,2554228725320282075
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224742898&orgId=gssz0000630&announcementTime=2025-10-28 00:00:00,2025-10-28 00:00:00,000630,000630,关于增补董事的公告,关于增补董事的公告,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,13801776233822762400
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224742897&orgId=gssz0000630&announcementTime=2025-10-28 00:00:00,2025-10-28 00:00:00,000630,000630,关于董事长退休离任暨选举新任董事长的公告,关于董事长退休离任暨选举新任董事长的公告,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,324777300075815618
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224742896&orgId=gssz0000630&announcementTime=2025-10-28 00:00:00,2025-10-28 00:00:00,000630,000630,关于董事辞职的公告,关于董事辞职的公告,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,3711006859649179145
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224742895&orgId=gssz0000630&announcementTime=2025-10-28 00:00:00,2025-10-28 00:00:00,000630,000630,十届二十六次董事会会议决议公告,十届二十六次董事会会议决议公告,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,6178370266367861424
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224742893&orgId=gssz0000630&announcementTime=2025-10-28 00:00:00,2025-10-28 00:00:00,000630,000630,2025年三季度报告,2025年三季度报告,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,11537500965420332804
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224717320&orgId=gssz0000630&announcementTime=2025-10-17 00:00:00,2025-10-17 00:00:00,000630,000630,关于铜陵定02赎回结果的公告,关于铜陵定02赎回结果的公告,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,16707319905526387243
akshare,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000630&announcementId=1224717319&orgId=gssz0000630&announcementTime=2025-10-17 00:00:00,2025-10-17 00:00:00,000630,000630,关于铜陵定02摘牌的公告,关于铜陵定02摘牌的公告,raw_event,2026-06-12T17:08:40,2026-06-12 17:08:40,,10689512552655176253
