date,symbol,side,price,shares,gross_value,fee,tax,cost_basis,realized_pnl,slippage_rate,close
2020-02-17,601899,SELL,4.06543240012,2200,8943.951280264,2.6831853840792,8.943951280264,8958.273059736,-25.94891613634354,0.0008,4.12234037
2020-02-17,600362,SELL,12.753369165976,3000,38260.107497928,11.4780322493784,38.260107497928004,38335.380951729596,-125.01159354889387,0.0008,13.0347733
2020-02-17,000630,SELL,1.8034325688239998,44000,79351.03302825599,23.805309908476794,79.35103302825598,79718.06642936399,-470.18974404473556,0.0008,1.85719173
2020-02-17,000878,SELL,10.221852450816,1600,16354.9639213056,4.90648917639168,16.3549639213056,18386.137664409598,-2052.4351962016954,0.0008,10.46980296
2020-02-17,601600,SELL,2.905408742056,13600,39513.558891961606,11.854067667588481,39.51355889196161,43128.7900476768,-3666.598782274741,0.0008,2.96383271
2020-02-17,000807,SELL,4.153688488719999,600,2492.2130932319997,0.7476639279695998,2.492213093232,2806.86674844,-317.8935322292018,0.0008,4.23870215
2020-02-17,600219,SELL,1.69682755112,28400,48189.902451808,14.456970735542399,48.189902451807995,46695.582092390396,1431.6734862302546,0.0008,1.72978026
2020-02-17,000933,SELL,3.618071065728,1600,5788.9137051648,1.73667411154944,5.7889137051648,6572.940645196801,-791.5525278487148,0.0008,3.69120213
2020-02-17,601168,SELL,5.111160317984,1800,9200.0885723712,2.76002657171136,9.2000885723712,9382.871937311998,-194.74348008488232,0.0008,5.2085398
2020-02-17,600497,SELL,3.4254534432,10600,36309.80649792,10.892941949375999,36.30980649792,33549.432677668796,2713.1710718039103,0.0008,3.48818943
2020-02-17,601958,SELL,5.887475468623999,2300,13541.193577835198,4.062358073350559,13.541193577835198,14647.146090191998,-1123.5560640079857,0.0008,5.98309256
2020-02-17,000960,SELL,9.324107861504,3600,33566.7883014144,10.07003649042432,33.566788301414405,32229.57745152,1293.57402510256,0.0008,9.54814848
2020-02-17,600111,SELL,9.571253746496,1000,9571.253746496,2.8713761239488,9.571253746496001,10401.633374976,-842.822258350443,0.0008,9.70495526
2020-02-17,000831,SELL,10.878742348152,900,9790.8681133368,2.93726043400104,9.790868113336801,10948.709733213598,-1170.5697484241355,0.0008,11.23418646
2020-02-17,603993,BUY,4.777439866776,21700,103670.4451090392,31.101133532711756,0.0,0.0,0.0,0.0008,4.8545298
2020-02-17,600547,BUY,23.35985374464,2400,56063.648987135995,16.819094696140798,0.0,0.0,0.0,0.0008,23.57737132
2020-02-17,600489,BUY,7.093485011807999,14600,103564.8811723968,31.069464351719034,0.0,0.0,0.0,0.0008,7.15834028
2020-02-17,600988,BUY,7.030688104439999,7100,49917.885541523996,14.975365662457197,0.0,0.0,0.0,0.0008,7.04471859
2020-02-17,002460,BUY,38.962810492128,100,3896.2810492128,1.16888431476384,0.0,0.0,0.0,0.0008,41.782296
2020-02-17,002466,BUY,33.082443819215996,1000,33082.443819215994,9.924733145764797,0.0,0.0,0.0,0.0008,34.48479987
2020-02-24,603993,SELL,4.069153181112,21700,88300.6240301304,26.49018720903912,88.30062403013041,103670.4451090392,-15484.611890147964,0.0008,3.96453267
2020-02-24,600988,SELL,9.218547787175998,500,4609.273893587999,1.3827821680763994,4.609273893587999,3171.1844946599995,1432.0973428663356,0.0008,9.05889894
2020-02-24,600362,SELL,12.998121966968,1600,20796.995147148802,6.23909854414464,20.796995147148802,19079.263273651195,1690.6957798063122,0.0008,13.00852879
2020-02-24,000630,SELL,1.8818426805119999,24700,46481.5142086464,13.944454262593919,46.481514208646395,42891.81893933039,3529.2693008447677,0.0008,1.87463015
2020-02-24,000878,SELL,10.576777883136,800,8461.422306508799,2.5384266919526395,8.4614223065088,9193.068832204799,-742.646374694461,0.0008,10.45204248
2020-02-24,601600,SELL,2.9988302450160003,7800,23390.875911124804,7.017262773337441,23.390875911124805,21676.6803402864,1683.787432153942,0.0008,2.96383271
2020-02-24,000807,SELL,4.28065713248,300,1284.197139744,0.38525914192319993,1.284197139744,1403.43337422,-120.90569075766712,0.0008,4.2477786
2020-02-24,600219,SELL,1.767857541632,16100,28462.5064202752,8.53875192608256,28.4625064202752,26471.7912566016,1953.713905327244,0.0008,1.75347588
2020-02-24,000933,SELL,3.719439436104,800,2975.5515488831998,0.8926654646649599,2.9755515488831996,3286.4703225984003,-314.7869907287486,0.0008,3.75363261
2020-02-24,601168,SELL,5.142231201376,800,4113.7849611008005,1.23413548833024,4.113784961100801,4170.165305471999,-61.72826482062919,0.0008,5.09970464
2020-02-24,600497,SELL,3.4254534432,5500,18839.9939376,5.65199818128,18.8399939376,17407.724502564,1407.7774429171186,0.0008,3.38534355
2020-02-24,601958,SELL,5.854446153232,1100,6439.890768555199,1.9319672305665596,6.439890768555199,7005.156825743999,-573.6379151879219,0.0008,5.83434164
2020-02-24,000960,SELL,9.587553895936,2000,19175.107791872,5.7525323375615995,19.175107791872,17905.3208064,1244.8593453425674,0.0008,9.53873216
2020-02-24,600111,SELL,9.823128845088,500,4911.564422544,1.4734693267632,4.911564422544,5200.816687488,-295.63729869330655,0.0008,9.73404104
2020-02-24,000831,SELL,11.571655873512,500,5785.827936756,1.7357483810267997,5.785827936756,6082.616518452,-304.3101580137818,0.0008,11.4917604
2020-02-24,601899,BUY,4.322523364487999,37600,162526.87850474878,48.75806355142463,0.0,0.0,0.0,0.0008,4.22070424
2020-02-24,600547,BUY,27.114115953599995,500,13557.057976799997,4.067117393039998,0.0,0.0,0.0,0.0008,26.745103
2020-02-24,600489,BUY,8.037518464871999,6200,49832.614482206394,14.949784344661918,0.0,0.0,0.0,0.0008,7.87241117
2020-02-24,002460,BUY,38.1062626416,600,22863.75758496,6.8591272754879995,0.0,0.0,0.0,0.0008,37.05820092
2020-02-24,002466,BUY,32.335182818279996,1200,38802.219381935996,11.640665814580798,0.0,0.0,0.0,0.0008,32.16184623
2020-03-02,601899,SELL,3.70803174956,38700,143500.828707972,43.05024861239159,143.500828707972,167006.01503461678,-23691.737403965148,0.0008,3.8451331
2020-03-02,600988,SELL,8.384067955535999,300,2515.2203866607997,0.7545661159982399,2.5152203866607996,1902.7106967959996,609.2399033621407,0.0008,8.4497322
2020-03-02,002460,SELL,35.809756698048,200,7161.9513396096,2.1485854018828796,7.1619513396096,5264.7342686784,1887.9065341897067,0.0008,35.9192964
